,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
exponential_glszm_GrayLevelNonUniformity,0.6130808566133572,<,13.4,0.5857642940490082,0.5852941176470587,mann-whitney U-test,1.0004986154598669e-09
square_glcm_Contrast,0.6129538746653854,>,0.4687300403859655,0.5764705882352941,0.5799299883313886,mann-whitney U-test,1.0460990997738325e-09
log-sigma-3-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.6128663600796211,<,0.002915773788685,0.5764294049008168,0.5764705882352941,mann-whitney U-test,1.0775723395705695e-09
original_ngtdm_Complexity,0.6128080170224449,>,42.36752869538245,0.5911764705882353,0.5904317386231038,mann-whitney U-test,1.0990180630965596e-09
wavelet2-HL_firstorder_Skewness,0.6124751184020867,<,-0.3845276327115659,0.5670945157526255,0.5676470588235294,mann-whitney U-test,1.2295817605982007e-09
wavelet2-HH_glrlm_RunPercentage,0.6121456517262681,>,0.4904483738553836,0.5852941176470589,0.5845974329054843,mann-whitney U-test,1.373637917075935e-09
squareroot_glszm_GrayLevelNonUniformity,0.6121079003363306,<,92.44701986754968,0.574095682613769,0.5735294117647058,mann-whitney U-test,1.3911594676874194e-09
wavelet2-LL_gldm_DependenceNonUniformity,0.6117200906033359,<,1199.5645198790978,0.5810968494749125,0.5794117647058823,mann-whitney U-test,1.584243467288213e-09
original_glszm_GrayLevelNonUniformity,0.611610268378063,<,84.92134831460675,0.5962660443407235,0.5970588235294118,mann-whitney U-test,1.6435107034373024e-09
wavelet-LH_ngtdm_Strength,0.6115313336536481,>,0.0570037080365264,0.5852941176470589,0.5857642940490082,mann-whitney U-test,1.6874379832358818e-09
log-sigma-2-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.6108518086347724,<,1.2063003355812338,0.5787631271878646,0.5764705882352941,mann-whitney U-test,2.116040763531125e-09
log-sigma-2-mm-3D_glszm_ZoneVariance,0.6104159516782208,<,1288.5611038654108,0.5857642940490082,0.5852941176470587,mann-whitney U-test,2.44496081954862e-09
log-sigma-2-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.6097673141602031,<,0.3319048599087306,0.5799299883313885,0.5823529411764705,mann-whitney U-test,3.0284303204447426e-09
square_gldm_GrayLevelNonUniformity,0.6094206877616857,<,2071.7991959799,0.5717619603267211,0.5735294117647058,mann-whitney U-test,3.393701738624114e-09
wavelet2-HH_gldm_SmallDependenceEmphasis,0.6093623447045096,>,0.0562328488550266,0.5676470588235294,0.5705950991831972,mann-whitney U-test,3.4592612033615572e-09
log-sigma-3-mm-3D_glcm_ClusterTendency,0.6091667238657422,>,2.3143466200379343,0.5852941176470589,0.5845974329054843,mann-whitney U-test,3.6882005784098547e-09
log-sigma-0-6-mm-3D_glcm_Imc2,0.6088441210790033,>,0.1817274289061827,0.5882352941176471,0.5880980163360561,mann-whitney U-test,4.0983422451325504e-09
log-sigma-2-mm-3D_glszm_LargeAreaEmphasis,0.6087686182991283,<,1608.1351351351352,0.5810968494749125,0.5823529411764705,mann-whitney U-test,4.200561209659535e-09
wavelet2-HH_gldm_DependenceNonUniformityNormalized,0.6086073169057589,<,0.2170640444462047,0.572928821470245,0.5735294117647058,mann-whitney U-test,4.4273195449268416e-09
wavelet2-LH_glcm_ClusterProminence,0.6084906307914064,>,43.87404435823089,0.5823529411764706,0.5810968494749125,mann-whitney U-test,4.598738460309318e-09
wavelet2-HL_glcm_MCC,0.6084460155123893,>,0.4987148879123824,0.5852941176470589,0.5845974329054843,mann-whitney U-test,4.665973442089408e-09
log-sigma-3-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.6083670807879744,<,0.2317283950617284,0.5810968494749125,0.5823529411764705,mann-whitney U-test,4.787277986186741e-09
log-sigma-2-mm-3D_glrlm_GrayLevelVariance,0.6082606905072414,>,0.7477125599137928,0.5794117647058824,0.5799299883313886,mann-whitney U-test,4.955641869735612e-09
wavelet-LH_glcm_ClusterShade,0.6081680280046674,<,-0.5856075601217736,0.5845974329054843,0.5882352941176471,mann-whitney U-test,5.10696430918343e-09
wavelet2-HH_glszm_LargeAreaLowGrayLevelEmphasis,0.6080238863339968,<,1442.0888194444449,0.5682613768961493,0.5676470588235294,mann-whitney U-test,5.351330992559574e-09
original_glrlm_GrayLevelVariance,0.6080135905003775,>,3.1495906205813515,0.5794117647058824,0.5845974329054843,mann-whitney U-test,5.369214563402534e-09
squareroot_firstorder_Skewness,0.607728739103576,>,-0.6606316274674758,0.5676470588235294,0.5659276546091014,mann-whitney U-test,5.887708666262548e-09
wavelet2-HL_glcm_ClusterShade,0.607636076601002,<,-1.344867718340717,0.572928821470245,0.5735294117647058,mann-whitney U-test,6.066641272463534e-09
log-sigma-3-mm-3D_glcm_SumSquares,0.6076292127119226,>,0.6645672438360957,0.5823529411764706,0.5845974329054843,mann-whitney U-test,6.08010395491732e-09
log-sigma-2-mm-3D_firstorder_Range,0.6076189168783032,>,248.5743560791016,0.5823529411764706,0.5834305717619603,mann-whitney U-test,6.100352482846478e-09
log-sigma-2-mm-3D_glszm_GrayLevelVariance,0.6075983252110646,>,1.632268081568781,0.5852941176470589,0.5834305717619603,mann-whitney U-test,6.141046508328459e-09
wavelet-HL_ngtdm_Busyness,0.6075365502093486,<,15.064749508461768,0.5705950991831972,0.5705882352941176,mann-whitney U-test,6.264719263266247e-09
wavelet-HH_gldm_DependenceNonUniformityNormalized,0.6075125265975702,<,0.2284395188237915,0.5869311551925321,0.5823529411764705,mann-whitney U-test,6.313465595661152e-09
log-sigma-3-mm-3D_gldm_GrayLevelVariance,0.6074782071521724,>,0.6668413490636376,0.5882352941176471,0.586931155192532,mann-whitney U-test,6.383743732384863e-09
log-sigma-2-mm-3D_ngtdm_Complexity,0.6070286224174617,>,9.61458697244034,0.5794117647058824,0.5775962660443408,mann-whitney U-test,7.377699718101373e-09
exponential_firstorder_RootMeanSquared,0.6067986821332967,>,306.5846648284209,0.5794117647058824,0.5799299883313886,mann-whitney U-test,7.942675996057012e-09
square_gldm_DependenceVariance,0.6065756057382112,>,4.414874999210879,0.5764705882352941,0.5775962660443408,mann-whitney U-test,8.530877809626011e-09
wavelet2-LH_glrlm_RunEntropy,0.6060024710000687,>,3.8100162510976254,0.5794117647058824,0.5787631271878646,mann-whitney U-test,1.0242999950597827e-08
wavelet2-HH_gldm_LargeDependenceEmphasis,0.6059304001647333,<,27.559488272921108,0.5822637106184364,0.5823529411764705,mann-whitney U-test,1.0480623045899644e-08
log-sigma-2-mm-3D_glcm_Imc2,0.6058514654403185,>,0.6843712471921105,0.5882352941176471,0.5834305717619603,mann-whitney U-test,1.0747024492964122e-08
square_glszm_ZonePercentage,0.6057793946049831,>,0.0515222482435597,0.5676470588235294,0.5659276546091014,mann-whitney U-test,1.0996000059027084e-08
wavelet-HL_ngtdm_Strength,0.6056352529343126,>,0.0431519477300329,0.5764705882352941,0.5764294049008167,mann-whitney U-test,1.1510878953048905e-08
log-sigma-3-mm-3D_glcm_DifferenceVariance,0.6055185668199601,>,0.2391275008762682,0.5823529411764706,0.5822637106184364,mann-whitney U-test,1.1944775150477085e-08
wavelet2-LL_glcm_DifferenceVariance,0.6047429473539707,>,4.33956047204519,0.5794117647058824,0.5799299883313886,mann-whitney U-test,1.5260393833298406e-08
wavelet2-LL_glcm_Imc2,0.604708627908573,>,0.945031096489646,0.5647058823529412,0.5670945157526255,mann-whitney U-test,1.5426095430311672e-08
log-sigma-3-mm-3D_firstorder_Variance,0.6046399890177775,>,791.7203054148423,0.5852941176470589,0.586931155192532,mann-whitney U-test,1.5762757618253715e-08
wavelet-HL_glszm_ZoneVariance,0.604523302903425,<,761.0520767662673,0.5694282380396732,0.5705882352941176,mann-whitney U-test,1.635152900518136e-08
log-sigma-3-mm-3D_gldm_SmallDependenceEmphasis,0.6045027112361864,>,0.0480937606711095,0.5764705882352941,0.5799299883313886,mann-whitney U-test,1.645762362514388e-08
wavelet2-LH_glszm_GrayLevelVariance,0.6042453153957033,>,2.5493789427355864,0.5794117647058824,0.5799299883313886,mann-whitney U-test,1.7841544594203504e-08
original_glcm_MCC,0.6040462626123961,>,0.7823753206945622,0.5794117647058824,0.5857642940490082,mann-whitney U-test,1.8988628166917447e-08
log-sigma-0-6-mm-3D_gldm_DependenceNonUniformityNormalized,0.6035760862104469,<,0.1674852678990447,0.572928821470245,0.5735294117647058,mann-whitney U-test,2.1989725578966103e-08
log-sigma-2-mm-3D_glcm_ClusterTendency,0.6032088681446908,>,1.8227136368827948,0.5823529411764706,0.5857642940490082,mann-whitney U-test,2.4649139397188664e-08
log-sigma-2-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.6030269750840827,<,0.0035006965009218,0.5950991831971996,0.5941176470588235,mann-whitney U-test,2.6079512252530097e-08
log-sigma-0-6-mm-3D_gldm_DependenceVariance,0.6028794014688723,>,2.737650566064712,0.5735294117647058,0.572928821470245,mann-whitney U-test,2.7298889893884754e-08
logarithm_glszm_GrayLevelNonUniformity,0.6028416500789346,<,74.70967741935483,0.5764294049008168,0.5764705882352941,mann-whitney U-test,2.761960323520897e-08
wavelet2-HH_ngtdm_Strength,0.6026803486855652,>,0.0053946536814007,0.5823529411764706,0.5799299883313886,mann-whitney U-test,2.903159078983634e-08
wavelet-HL_firstorder_Skewness,0.6023337222870478,<,-0.3538726205321804,0.588098016336056,0.5882352941176471,mann-whitney U-test,3.230681073627034e-08
square_ngtdm_Coarseness,0.6020299951952777,>,0.0033434975085493,0.6,0.5974329054842473,mann-whitney U-test,3.546721372352464e-08
log-sigma-2-mm-3D_glcm_SumSquares,0.6019870958885304,>,0.566320675144705,0.5823529411764706,0.5822637106184364,mann-whitney U-test,3.5939269898444953e-08
original_glszm_SmallAreaEmphasis,0.601640469490013,>,0.4426826243440251,0.5970588235294118,0.5950991831971995,mann-whitney U-test,3.9966521083575e-08
original_glszm_SizeZoneNonUniformityNormalized,0.6014826000411834,>,0.1922610268742598,0.5941176470588235,0.5915985997666278,mann-whitney U-test,4.194262993349382e-08
log-sigma-2-mm-3D_gldm_GrayLevelVariance,0.6011668611435239,>,0.5680432126496018,0.5852941176470589,0.5810968494749125,mann-whitney U-test,4.618300278102317e-08
wavelet-HH_glrlm_RunVariance,0.6009986958610749,<,1.3284523661668812,0.588098016336056,0.5882352941176471,mann-whitney U-test,4.860816270486663e-08
square_glcm_Idmn,0.6008528382181344,>,0.9952531350612206,0.5705882352941176,0.5694282380396734,mann-whitney U-test,5.080857393254415e-08
wavelet2-LH_glszm_GrayLevelNonUniformityNormalized,0.6007104125197338,<,0.1842020925629182,0.572928821470245,0.5735294117647058,mann-whitney U-test,5.3055652635551303e-08
log-sigma-0-6-mm-3D_glcm_Imc1,0.6002745555631821,<,-0.0234200546837365,0.5764294049008168,0.5764705882352941,mann-whitney U-test,6.053738251610495e-08
wavelet2-HL_firstorder_Kurtosis,0.6002333722287048,>,4.856502120654329,0.5823529411764706,0.5810968494749125,mann-whitney U-test,6.129498715171521e-08
log-sigma-2-mm-3D_glcm_DifferenceVariance,0.6001715972269888,>,0.2916753882454227,0.5794117647058824,0.5822637106184364,mann-whitney U-test,6.244864525791856e-08
squareroot_ngtdm_Strength,0.6001166861143524,>,0.454097945092648,0.5735294117647058,0.5799299883313886,mann-whitney U-test,6.349175840410869e-08
square_firstorder_MeanAbsoluteDeviation,0.6001063902807331,>,23.216111013458583,0.5676470588235294,0.5682613768961493,mann-whitney U-test,6.368921254446653e-08
square_gldm_SmallDependenceEmphasis,0.5999965680554602,>,0.0571516319133703,0.5529411764705883,0.5530921820303384,mann-whitney U-test,6.583275307342605e-08
exponential_glcm_Idmn,0.5994886402635733,<,0.9993382643132646,0.5845974329054843,0.5852941176470587,mann-whitney U-test,6.652821891099276e-08
original_glszm_LargeAreaHighGrayLevelEmphasis,0.599831834717551,<,5943.14,0.574095682613769,0.5735294117647058,mann-whitney U-test,6.917965360539224e-08
wavelet-HL_glszm_LargeAreaEmphasis,0.5997975152721532,<,943.6257668711656,0.5682613768961493,0.5676470588235294,mann-whitney U-test,6.989738383452412e-08
wavelet2-HH_ngtdm_Busyness,0.5997528999931361,<,111.27323240596547,0.5775962660443408,0.5735294117647058,mann-whitney U-test,7.084122338763159e-08
wavelet2-LL_glrlm_GrayLevelVariance,0.5995469833207494,>,37.93505466454553,0.5794117647058824,0.5787631271878646,mann-whitney U-test,7.535976290590299e-08
log-sigma-0-6-mm-3D_gldm_SmallDependenceEmphasis,0.599495504152653,>,0.0663045947669654,0.5735294117647058,0.5775962660443408,mann-whitney U-test,7.653229485991724e-08
log-sigma-3-mm-3D_glcm_Imc2,0.599203788866772,>,0.8124102496895538,0.5882352941176471,0.5892648774795799,mann-whitney U-test,8.351785479561121e-08
square_gldm_HighGrayLevelEmphasis,0.5987387603816322,>,3.2286184210526314,0.5647058823529412,0.5670945157526255,mann-whitney U-test,9.594301627237745e-08
log-sigma-2-mm-3D_glszm_ZonePercentage,0.5987336124648226,>,0.0580919653084601,0.5676470588235294,0.5659276546091014,mann-whitney U-test,9.609494235530768e-08
wavelet2-HH_gldm_DependenceVariance,0.5987095888530442,>,1.8005515753187575,0.5617647058823529,0.5589264877479581,mann-whitney U-test,9.678454480387142e-08
squareroot_glszm_LargeAreaHighGrayLevelEmphasis,0.59831148328643,<,13242.812222222225,0.5752625437572929,0.5705882352941176,mann-whitney U-test,1.0893427015583884e-07
wavelet2-HH_glrlm_ShortRunEmphasis,0.5982394124510947,>,0.5307093138210259,0.5705882352941176,0.5682613768961493,mann-whitney U-test,1.1128620888700118e-07
wavelet-LH_glszm_ZoneVariance,0.5980540874459469,<,560.7281265315215,0.5635939323220537,0.5676470588235294,mann-whitney U-test,1.1756192539213653e-07
log-sigma-2-mm-3D_glcm_Idmn,0.5979785846660718,>,0.9915218829117988,0.5823529411764706,0.5845974329054843,mann-whitney U-test,1.2021570296570507e-07
original_glcm_SumSquares,0.5979202416088956,>,2.584373782197847,0.5794117647058824,0.5775962660443408,mann-whitney U-test,1.2230595713341218e-07
wavelet2-LH_glcm_ClusterTendency,0.5978859221634978,>,2.792472758500876,0.5735294117647058,0.5764294049008167,mann-whitney U-test,1.235518992788427e-07
original_glcm_ClusterTendency,0.5976765735465716,>,8.819415962570261,0.5735294117647058,0.5670945157526255,mann-whitney U-test,1.3142232088834226e-07
wavelet2-HH_gldm_DependenceEntropy,0.5972990596471961,>,3.4642538987235665,0.5705882352941176,0.5717619603267211,mann-whitney U-test,1.4685756559045567e-07
wavelet2-LH_glrlm_GrayLevelVariance,0.5971411901983664,>,1.3044044868064486,0.5764705882352941,0.5764294049008167,mann-whitney U-test,1.538197501084156e-07
wavelet2-LH_glszm_LargeAreaLowGrayLevelEmphasis,0.5970656874184913,<,7.257825523513843,0.5694282380396732,0.5735294117647058,mann-whitney U-test,1.5726129934686007e-07
log-sigma-3-mm-3D_gldm_DependenceVariance,0.596887226302423,>,3.701484642410159,0.5735294117647058,0.574095682613769,mann-whitney U-test,1.6569445575499216e-07
original_firstorder_Variance,0.5968357471343264,>,3622.1517470918257,0.5794117647058824,0.5810968494749125,mann-whitney U-test,1.682072745893441e-07
original_glcm_DifferenceVariance,0.5968185874116274,>,0.6302884025812214,0.5882352941176471,0.5892648774795799,mann-whitney U-test,1.690530391509213e-07
original_gldm_GrayLevelVariance,0.5965611915711442,>,2.690630828765921,0.5794117647058824,0.574095682613769,mann-whitney U-test,1.8224376653855464e-07
log-sigma-2-mm-3D_firstorder_Variance,0.5965611915711442,>,658.2585717261635,0.5794117647058824,0.5810968494749125,mann-whitney U-test,1.8224376653855464e-07
wavelet2-LH_firstorder_Mean,0.5963998901777747,<,-4.074572465064732,0.5612602100350058,0.5647058823529412,mann-whitney U-test,1.9101132976436925e-07
wavelet2-LL_glcm_ClusterTendency,0.5963587068432974,>,127.74638666045192,0.5705882352941176,0.5659276546091014,mann-whitney U-test,1.9331437983800353e-07
exponential_firstorder_Mean,0.5962454526734847,>,6.3278113670268565,0.5705882352941176,0.572928821470245,mann-whitney U-test,1.9978701300020398e-07
square_glcm_Autocorrelation,0.5961956894776581,>,3.041125094808962,0.5647058823529412,0.5670945157526255,mann-whitney U-test,2.0268723219551007e-07
wavelet2-LL_glcm_SumSquares,0.5959743290548425,>,34.51302765824473,0.5735294117647058,0.572928821470245,mann-whitney U-test,2.1614439040612037e-07
wavelet-HL_glrlm_RunVariance,0.5958507790514105,<,2.1905379500501843,0.5635939323220537,0.5647058823529412,mann-whitney U-test,2.2402073306317887e-07
log-sigma-3-mm-3D_glcm_DifferenceEntropy,0.5956448623790239,>,0.9424292520006424,0.5764705882352941,0.572928821470245,mann-whitney U-test,2.3776811735128705e-07
log-sigma-0-6-mm-3D_glcm_ClusterProminence,0.5954320818175578,>,0.6205067371350803,0.5676470588235294,0.5682613768961493,mann-whitney U-test,2.5282876797057143e-07
log-sigma-2-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.5954320818175578,<,0.2319890779248057,0.5717619603267211,0.5705882352941176,mann-whitney U-test,2.5282876797057143e-07
original_glrlm_RunEntropy,0.595428649873018,>,4.452142173871095,0.5676470588235294,0.5647607934655776,mann-whitney U-test,2.530790760436016e-07
wavelet2-LH_glrlm_LongRunHighGrayLevelEmphasis,0.5952948040359667,>,241.9895210650932,0.5735294117647058,0.5717619603267211,mann-whitney U-test,2.630299973706933e-07
wavelet-HL_glcm_ClusterShade,0.5952776443132679,<,-0.3265830444783423,0.5577596266044341,0.5588235294117647,mann-whitney U-test,2.643327671344369e-07
log-sigma-3-mm-3D_glcm_Contrast,0.5951952776443132,>,0.3403435106346439,0.5764705882352941,0.5764294049008167,mann-whitney U-test,2.706733094937888e-07
wavelet2-LH_firstorder_Minimum,0.5949756331937677,<,-225.4753776614879,0.572928821470245,0.5735294117647058,mann-whitney U-test,2.8830788437171397e-07
log-sigma-0-6-mm-3D_glcm_MCC,0.5949310179147504,>,0.1797336585198703,0.5970588235294118,0.5962660443407235,mann-whitney U-test,2.9202306683860327e-07
wavelet-HH_gldm_DependenceVariance,0.5947937401331596,>,1.550724663906537,0.5705882352941176,0.5717619603267211,mann-whitney U-test,3.0374664185587914e-07
wavelet-LH_glszm_LargeAreaEmphasis,0.5947491248541423,<,647.5884297520661,0.5682613768961493,0.5676470588235294,mann-whitney U-test,3.076537123296416e-07
wavelet2-LH_glcm_SumSquares,0.594725101242364,>,0.9865413469774534,0.5735294117647058,0.574095682613769,mann-whitney U-test,3.097775727470409e-07
wavelet2-LL_firstorder_Variance,0.5946736220742672,>,49069.30795283628,0.5705882352941176,0.5705950991831972,mann-whitney U-test,3.143764766453278e-07
wavelet2-LL_gldm_GrayLevelVariance,0.5946290067952502,>,35.83914463745985,0.5705882352941176,0.5705950991831972,mann-whitney U-test,3.1841545411071387e-07
log-sigma-0-6-mm-3D_gldm_DependenceEntropy,0.5946187109616308,>,3.766566092630005,0.5588235294117647,0.5600933488914819,mann-whitney U-test,3.1935461566434453e-07
wavelet-HL_glcm_Imc2,0.594539776237216,>,0.3703415538193143,0.5529411764705883,0.5542590431738623,mann-whitney U-test,3.266442353174935e-07
original_shape_Sphericity,0.5944642734573409,<,0.8401495916242019,0.5600933488914819,0.5617647058823529,mann-whitney U-test,3.337670625394924e-07
log-sigma-0-6-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.5944608415128011,>,0.4344049077879067,0.5676470588235294,0.5694282380396734,mann-whitney U-test,3.34094364646393e-07
wavelet-LH_firstorder_Mean,0.5944196581783239,<,-2.127688373419192,0.558926487747958,0.5617647058823529,mann-whitney U-test,3.3804623745482154e-07
wavelet2-LH_gldm_LargeDependenceHighGrayLevelEmphasis,0.5941348067815224,>,1040.3217440067292,0.5794117647058824,0.5799299883313886,mann-whitney U-test,3.666420099010781e-07
wavelet2-LH_gldm_GrayLevelVariance,0.5937813164939254,>,1.0113522344246957,0.5764705882352941,0.574095682613769,mann-whitney U-test,4.053850612267253e-07
wavelet2-LH_glszm_SmallAreaHighGrayLevelEmphasis,0.5937229734367493,>,20.69715574450448,0.5676470588235294,0.5670945157526255,mann-whitney U-test,4.12148123079507e-07
log-sigma-0-6-mm-3D_glcm_SumEntropy,0.5935376484316014,>,1.5702566926392607,0.5794117647058824,0.5845974329054843,mann-whitney U-test,4.343606012633829e-07
square_glszm_LargeAreaEmphasis,0.5934793053744252,<,3192.2844827586205,0.558926487747958,0.5588235294117647,mann-whitney U-test,4.415893282754084e-07
square_glszm_ZoneVariance,0.5931155192532088,<,2809.738224852072,0.5554259043173863,0.5588235294117647,mann-whitney U-test,4.893503053908383e-07
log-sigma-2-mm-3D_gldm_SmallDependenceEmphasis,0.5930880636968907,>,0.0628491261824595,0.5705882352941176,0.5705950991831972,mann-whitney U-test,4.931504242997901e-07
log-sigma-3-mm-3D_glrlm_ShortRunEmphasis,0.5930331525842542,>,0.438670149613561,0.5735294117647058,0.574095682613769,mann-whitney U-test,5.008362237405237e-07
wavelet2-LH_glszm_HighGrayLevelZoneEmphasis,0.5927380053538335,>,52.5892547660312,0.5764705882352941,0.5752625437572929,mann-whitney U-test,5.441675037707371e-07
wavelet2-LH_glszm_ZoneVariance,0.5926110234058617,<,246.0125250469532,0.5717619603267211,0.5676470588235294,mann-whitney U-test,5.639024378297719e-07
wavelet-HH_glszm_ZonePercentage,0.5925561122932254,>,0.0212817412333736,0.55,0.5495915985997666,mann-whitney U-test,5.726485304472147e-07
wavelet2-LH_firstorder_Variance,0.5924119706225547,>,1274.346505129986,0.5735294117647058,0.5752625437572929,mann-whitney U-test,5.962338120082905e-07
square_glszm_SmallAreaLowGrayLevelEmphasis,0.5921030956139749,<,0.0694432016256258,0.5670945157526255,0.5676470588235294,mann-whitney U-test,6.499676648996838e-07
log-sigma-2-mm-3D_glcm_DifferenceEntropy,0.5920722081131169,>,1.0662889060709426,0.5764705882352941,0.5752625437572929,mann-whitney U-test,6.555907757085762e-07
wavelet2-LH_gldm_SmallDependenceHighGrayLevelEmphasis,0.5919726817214634,>,6.244393517199943,0.5705882352941176,0.5682613768961493,mann-whitney U-test,6.740303924101608e-07
wavelet2-LH_glrlm_ShortRunHighGrayLevelEmphasis,0.591962385887844,>,32.67515574882758,0.5735294117647058,0.572928821470245,mann-whitney U-test,6.759662165056297e-07
original_firstorder_Energy,0.5918182442171736,<,866367150.9223711,0.5752625437572929,0.5735294117647058,mann-whitney U-test,7.036367490812265e-07
wavelet2-LH_gldm_HighGrayLevelEmphasis,0.5917667650490769,>,54.1529713866471,0.5647058823529412,0.5659276546091014,mann-whitney U-test,7.137810746986883e-07
log-sigma-2-mm-3D_glcm_Contrast,0.5917496053263779,>,0.4506979542152089,0.5764705882352941,0.5799299883313886,mann-whitney U-test,7.171937213459102e-07
wavelet-LH_glcm_ClusterProminence,0.5916363511565653,>,9.406847208085765,0.5764705882352941,0.574095682613769,mann-whitney U-test,7.401146471131997e-07
wavelet2-LH_glszm_GrayLevelNonUniformity,0.5915385407371817,<,111.9013698630137,0.5647607934655776,0.5647058823529412,mann-whitney U-test,7.604764682424497e-07
original_glszm_GrayLevelNonUniformityNormalized,0.5915025053195141,<,0.1335261516189681,0.5694282380396732,0.5676470588235294,mann-whitney U-test,7.681134140838733e-07
wavelet2-LH_glcm_Autocorrelation,0.5914510261514174,>,53.06034850818013,0.5647058823529412,0.5659276546091014,mann-whitney U-test,7.791515642159878e-07
wavelet2-LH_glrlm_HighGrayLevelRunEmphasis,0.5914235705950992,>,53.980222396402446,0.5705882352941176,0.572928821470245,mann-whitney U-test,7.851008925196946e-07
wavelet2-HH_glszm_GrayLevelNonUniformity,0.5913669435101929,<,47.78787878787879,0.5600933488914819,0.5558823529411765,mann-whitney U-test,7.975053646600088e-07
wavelet2-LL_glcm_Contrast,0.5913583636488434,>,9.102203166811435,0.5735294117647058,0.5705950991831972,mann-whitney U-test,7.994064340435666e-07
wavelet2-LH_glcm_JointAverage,0.5912862928135081,>,7.245447728648404,0.5676470588235294,0.5682613768961493,mann-whitney U-test,8.155099009450371e-07
wavelet2-LH_glcm_SumAverage,0.5912862928135081,>,14.490895457296809,0.5676470588235294,0.5682613768961493,mann-whitney U-test,8.155099009450371e-07
wavelet-LH_glcm_ClusterTendency,0.5912245178117921,>,1.3273131990663345,0.5735294117647058,0.5775962660443408,mann-whitney U-test,8.295611415157362e-07
wavelet2-LH_glcm_DifferenceVariance,0.591073512252042,>,0.630402748187101,0.5705882352941176,0.574095682613769,mann-whitney U-test,8.64897116557818e-07
log-sigma-0-6-mm-3D_glcm_ClusterTendency,0.5907646372434621,>,0.5860164624418606,0.5705882352941176,0.5705950991831972,mann-whitney U-test,9.417443069096967e-07
wavelet2-LH_glszm_LargeAreaEmphasis,0.5907337497426042,<,297.10788381742736,0.5717619603267211,0.5705882352941176,mann-whitney U-test,9.497809004899365e-07
wavelet2-LH_gldm_LargeDependenceLowGrayLevelEmphasis,0.5906479511291097,<,0.4624138138041609,0.572928821470245,0.5735294117647058,mann-whitney U-test,9.724527112710854e-07
square_glszm_SizeZoneNonUniformity,0.5904094309835953,>,39.312056737588655,0.5705882352941176,0.5717619603267211,mann-whitney U-test,1.0381907161800545e-06
wavelet-HH_glrlm_LongRunEmphasis,0.5904077150113255,<,4.587421958812471,0.5682613768961493,0.5647058823529412,mann-whitney U-test,1.0387396238724943e-06
wavelet-HH_gldm_DependenceEntropy,0.5902223900061775,>,3.3680977114639834,0.5705882352941176,0.5694282380396734,mann-whitney U-test,1.092825306876007e-06
wavelet2-LH_gldm_DependenceEntropy,0.5900748163909671,>,4.675469990258302,0.5647058823529412,0.5647607934655776,mann-whitney U-test,1.1378218270096448e-06
square_glrlm_RunEntropy,0.5900404969455694,>,4.4232229176332,0.5705882352941176,0.574095682613769,mann-whitney U-test,1.148538812902824e-06
square_glrlm_GrayLevelNonUniformityNormalized,0.5897470656874184,<,0.3323898270466247,0.558926487747958,0.5588235294117647,mann-whitney U-test,1.2441691422869654e-06
original_glszm_SmallAreaHighGrayLevelEmphasis,0.5897419177706088,>,17.308083421720113,0.5588235294117647,0.557759626604434,mann-whitney U-test,1.2459658895195826e-06
log-sigma-2-mm-3D_gldm_DependenceEntropy,0.5897178941588305,>,4.395042405713965,0.5676470588235294,0.5682613768961493,mann-whitney U-test,1.2541414034162942e-06
original_shape_Flatness,0.5896355274898757,<,0.7256137240782233,0.5775962660443408,0.5764705882352941,mann-whitney U-test,1.2825653271809693e-06
wavelet2-HL_glszm_LargeAreaLowGrayLevelEmphasis,0.589632095545336,<,11.411546446280946,0.558926487747958,0.5617647058823529,mann-whitney U-test,1.2837630046529402e-06
log-sigma-0-6-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.5894090191502506,<,0.077721407288991,0.5565927654609102,0.5558823529411765,mann-whitney U-test,1.3639624196570125e-06
wavelet2-LH_gldm_LowGrayLevelEmphasis,0.588880499691125,<,0.0238725481767649,0.5694282380396732,0.5705882352941176,mann-whitney U-test,1.5736629573466663e-06
log-sigma-2-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.5887294941313749,>,0.1118336483931947,0.5647058823529412,0.5624270711785297,mann-whitney U-test,1.6390583736780914e-06
wavelet2-HL_glszm_ZoneVariance,0.5887054705195964,<,341.78250547845147,0.5670945157526255,0.5676470588235294,mann-whitney U-test,1.649700359493659e-06
wavelet-LH_gldm_DependenceEntropy,0.5885613288489258,>,4.2426207857477305,0.5676470588235294,0.5694282380396734,mann-whitney U-test,1.7149592601275434e-06
wavelet2-LH_glrlm_LongRunLowGrayLevelEmphasis,0.5883828677328574,<,0.107735259974718,0.5775962660443408,0.5764705882352941,mann-whitney U-test,1.7991979412710716e-06
