,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
wavelet2-HL_firstorder_TotalEnergy,0.5788279069767441,<,1690930236.7510734,0.5665116279069767,0.5670588235294118,mann-whitney U-test,1.8978024848997552e-06
wavelet2-LH_glszm_LowGrayLevelZoneEmphasis,0.5786856361149111,>,0.0046074884137065,0.5694117647058824,0.5693023255813954,mann-whitney U-test,1.9803949000462877e-06
original_glcm_SumEntropy,0.5786418604651162,>,5.042388053206974,0.548235294117647,0.5516279069767442,mann-whitney U-test,2.0064951720183218e-06
squareroot_glcm_Correlation,0.5786287277701778,>,0.7372825768496711,0.5576470588235294,0.5553488372093023,mann-whitney U-test,2.0143894736287877e-06
squareroot_glszm_ZoneVariance,0.5783004103967169,<,7.795150318413706,0.5646511627906977,0.5647058823529412,mann-whitney U-test,2.2217275591548867e-06
squareroot_glszm_LargeAreaEmphasis,0.5782084815321478,<,13.78702962369896,0.5627906976744186,0.5647058823529412,mann-whitney U-test,2.283360669737174e-06
wavelet2-LL_glcm_Idn,0.5781537619699042,<,0.9518843080491984,0.546046511627907,0.5458823529411765,mann-whitney U-test,2.3208229956804927e-06
original_ngtdm_Strength,0.5780596443228455,>,1.961464528445683,0.5505882352941176,0.5497674418604651,mann-whitney U-test,2.3866427319618862e-06
logarithm_gldm_SmallDependenceEmphasis,0.5777751025991792,>,0.123122367174918,0.5505882352941176,0.5516279069767442,mann-whitney U-test,2.59671127692802e-06
squareroot_glszm_ZonePercentage,0.577515731874145,>,0.4102917981072555,0.5552941176470588,0.5544186046511628,mann-whitney U-test,2.8035684421112788e-06
squareroot_firstorder_MeanAbsoluteDeviation,0.577221340629275,>,174.9736392675915,0.5623529411764706,0.5627906976744186,mann-whitney U-test,3.057515022408174e-06
wavelet2-LH_glrlm_LowGrayLevelRunEmphasis,0.5772147742818058,>,0.0041490706403009,0.5670588235294117,0.5665116279069767,mann-whitney U-test,3.0634234465972864e-06
wavelet-LH_gldm_SmallDependenceLowGrayLevelEmphasis,0.5769455540355677,>,0.0027537100470228,0.5694117647058824,0.5683720930232559,mann-whitney U-test,3.315324436975736e-06
original_firstorder_Entropy,0.5769389876880985,>,4.174055552560676,0.5505882352941176,0.5516279069767442,mann-whitney U-test,3.3217098942244637e-06
log-sigma-3-mm-3D_glszm_SizeZoneNonUniformity,0.5768054719562242,<,326.6588693957115,0.5693023255813954,0.5694117647058823,mann-whitney U-test,3.454134734624743e-06
