model,split,epoch,train_loss,train_auc,train_f1,val_loss,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
config5,1,34,1.8703727633708516,0.542499803699999,0.3425692695214106,19.693428586634496,0.6225749559082893,0.1212112378416476,0.102773246329527,0.2413793103448276,0.5297805642633229,0.7066666666666667,0.1666666666666666,0.9166666666666666,0.4375,0.7388059701492538,0.5416666666666666,"[0.7388059701492538, 0.4375]","[0.9166666666666666, 0.16666666666666666]","[0.8181818181818182, 0.2413793103448276]","[0.9166666666666666, 0.16666666666666666]"
config5,2,12,3.0134075286531887,0.4731621917059506,0.2951653944020356,11.514662283876111,0.6078614623419462,0.1608577924323619,0.1035466179159049,0.18,0.5076706827309236,0.725752508361204,0.1058823529411764,0.97196261682243,0.6,0.7323943661971831,0.5389224848818032,"[0.7323943661971831, 0.6]","[0.9719626168224299, 0.10588235294117647]","[0.8353413654618473, 0.18]","[0.9719626168224299, 0.10588235294117647]"
config5,3,35,1.6418694867851844,0.5691600487127151,0.3672391017173051,181.06741492150616,0.6120400432900434,0.0031381454711325,0.0030140454518053,0.2344827586206896,0.4941815123480388,0.62751677852349,0.1931818181818181,0.8095238095238095,0.2982456140350877,0.7053941908713693,0.5013528138528138,"[0.7053941908713693, 0.2982456140350877]","[0.8095238095238095, 0.19318181818181818]","[0.753880266075388, 0.23448275862068965]","[0.8095238095238095, 0.19318181818181818]"
config5,4,55,0.7635769375456317,0.8670513780244081,0.6898470097357441,26.224357384989712,0.6290670114199526,0.1727400467220396,0.1698832145684877,0.4270833333333333,0.5819627192982456,0.639344262295082,0.4880952380952381,0.6968325791855203,0.3796296296296296,0.7817258883248731,0.5924639086403792,"[0.7817258883248731, 0.37962962962962965]","[0.6968325791855203, 0.4880952380952381]","[0.7368421052631579, 0.4270833333333333]","[0.6968325791855203, 0.4880952380952381]"
config5,5,81,0.3300155439130849,0.9609861683032416,0.8485714285714285,1.332045423666754,0.6791833555852247,0.1504371140334793,0.1457370075827631,0.3404255319148936,0.5680149637596446,0.6879194630872483,0.2857142857142857,0.8457943925233645,0.4210526315789473,0.7510373443983402,0.5657543391188251,"[0.7510373443983402, 0.42105263157894735]","[0.8457943925233645, 0.2857142857142857]","[0.7956043956043956, 0.3404255319148936]","[0.8457943925233645, 0.2857142857142857]"
config6,1,36,2.005353842212876,0.5282074566689086,0.3307086614173228,1.0843289143343766,0.6339561287477954,0.0169689677404713,0.0073868882733146,0.0444444444444444,0.4379084967320261,0.7133333333333334,0.0238095238095238,0.9814814814814816,0.3333333333333333,0.7210884353741497,0.5026455026455027,"[0.7210884353741497, 0.3333333333333333]","[0.9814814814814815, 0.023809523809523808]","[0.8313725490196079, 0.044444444444444446]","[0.9814814814814815, 0.023809523809523808]"
config6,2,55,1.7106806843214335,0.5279958324793332,0.3503836317135549,0.7180615373452505,0.5849367784496975,0.0,0.0,0.4427083333333333,0.2213541666666666,0.2842809364548495,1.0,0.0,0.2842809364548495,0.0,0.5,"[0.0, 0.2842809364548495]","[0.0, 1.0]","[0.0, 0.4427083333333333]","[0.0, 1.0]"
config6,3,17,2.6420359056692755,0.5102382463422583,0.3159235668789809,0.7105299374401169,0.5943993506493507,0.0,0.0,0.0,0.4133858267716535,0.7046979865771812,0.0,1.0,0.0,0.7046979865771812,0.5,"[0.7046979865771812, 0.0]","[1.0, 0.0]","[0.8267716535433071, 0.0]","[1.0, 0.0]"
config6,4,14,2.680786566787385,0.510722355381266,0.3181818181818182,0.682122446158353,0.6201249730661496,0.0,0.0,0.0,0.4201520912547528,0.7245901639344262,0.0,1.0,0.0,0.7245901639344262,0.5,"[0.7245901639344262, 0.0]","[1.0, 0.0]","[0.8403041825095057, 0.0]","[1.0, 0.0]"
config6,5,44,1.6895729582785812,0.5352008337846261,0.3675099866844207,0.987884627392628,0.621439697374277,0.0,0.0,0.0,0.41796875,0.7181208053691275,0.0,1.0,0.0,0.7181208053691275,0.5,"[0.7181208053691275, 0.0]","[1.0, 0.0]","[0.8359375, 0.0]","[1.0, 0.0]"
config7,1,6,0.6169851540525755,0.679682779198345,0.3207920792079208,0.6471161686380704,0.6275903880070546,0.2029182346981854,0.1704219582138466,0.2956521739130435,0.5643209323173465,0.73,0.2023809523809523,0.9351851851851852,0.5483870967741935,0.7509293680297398,0.5687830687830688,"[0.7509293680297398, 0.5483870967741935]","[0.9351851851851852, 0.20238095238095238]","[0.8329896907216495, 0.2956521739130435]","[0.9351851851851852, 0.20238095238095238]"
